# number of rays:      31
# iteration   EID   ray    X              A              Y              B              T              D
         1     1      5  0.0000000E+00  0.0000000E+00 -0.7550453E-03  0.4524215E-03 -0.1834586E-08  0.0000000E+00
         1     1      6  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1692263E-05 -0.7777778E-04
         1     1      7 -0.5719528E-03 -0.3295482E-03  0.0000000E+00  0.0000000E+00 -0.9582667E-09  0.0000000E+00
         1     1      8  0.0000000E+00  0.0000000E+00 -0.5393181E-03  0.3231582E-03 -0.9360130E-09  0.0000000E+00
         1     1      9  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1208738E-05 -0.5555556E-04
         1     1     10 -0.3431717E-03 -0.1977289E-03  0.0000000E+00  0.0000000E+00 -0.3449760E-09  0.0000000E+00
         1     1     11  0.0000000E+00  0.0000000E+00 -0.3235908E-03  0.1938949E-03 -0.3369647E-09  0.0000000E+00
         1     1     12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.7252297E-06 -0.3333333E-04
         1     1     13 -0.1143906E-03 -0.6590965E-04  0.0000000E+00  0.0000000E+00 -0.3833067E-10  0.0000000E+00
         1     1     14  0.0000000E+00  0.0000000E+00 -0.1078636E-03  0.6463164E-04 -0.3744052E-10  0.0000000E+00
         1     1     15  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.2417390E-06 -0.1111111E-04
         1     1     16  0.1143906E-03  0.6590965E-04  0.0000000E+00  0.0000000E+00 -0.3833067E-10  0.0000000E+00
         1     1     17  0.0000000E+00  0.0000000E+00  0.1078636E-03 -0.6463164E-04 -0.3744052E-10  0.0000000E+00
         1     1     18  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2417347E-06  0.1111111E-04
         1     1     19  0.3431717E-03  0.1977289E-03  0.0000000E+00  0.0000000E+00 -0.3449760E-09  0.0000000E+00
         1     1     20  0.0000000E+00  0.0000000E+00  0.3235908E-03 -0.1938949E-03 -0.3369647E-09  0.0000000E+00
         1     1     21  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7251911E-06  0.3333333E-04
         1     1     22  0.5719528E-03  0.3295482E-03  0.0000000E+00  0.0000000E+00 -0.9582667E-09  0.0000000E+00
         1     1     23  0.0000000E+00  0.0000000E+00  0.5393181E-03 -0.3231582E-03 -0.9360130E-09  0.0000000E+00
         1     1     24  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1208630E-05  0.5555556E-04
         1     1     25  0.8007339E-03  0.4613675E-03  0.0000000E+00  0.0000000E+00 -0.1878203E-08  0.0000000E+00
         1     1     26  0.0000000E+00  0.0000000E+00  0.7550453E-03 -0.4524215E-03 -0.1834586E-08  0.0000000E+00
         1     1     27  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1692052E-05  0.7777778E-04
         1     1     28  0.1029515E-02  0.5931868E-03  0.0000000E+00  0.0000000E+00 -0.3104784E-08  0.0000000E+00
         1     1     29  0.0000000E+00  0.0000000E+00  0.9707725E-03 -0.5816847E-03 -0.3032682E-08  0.0000000E+00
         1     1     30  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2175457E-05  0.1000000E-03

         1     2      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     2      1 -0.1106629E-02 -0.5931868E-03  0.0000000E+00  0.0000000E+00 -0.1530823E-07  0.0000000E+00
         1     2      2  0.0000000E+00  0.0000000E+00 -0.8951535E-03  0.5816847E-03 -0.1476746E-07  0.0000000E+00
         1     2      3  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.5004352E-05 -0.1000000E-03
         1     2      4 -0.8607117E-03 -0.4613675E-03  0.0000000E+00  0.0000000E+00 -0.9260532E-08  0.0000000E+00
         1     2      5  0.0000000E+00  0.0000000E+00 -0.6962305E-03  0.4524215E-03 -0.8933399E-08  0.0000000E+00
         1     2      6  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.3892205E-05 -0.7777778E-04
         1     2      7 -0.6147941E-03 -0.3295482E-03  0.0000000E+00  0.0000000E+00 -0.4724761E-08  0.0000000E+00
         1     2      8  0.0000000E+00  0.0000000E+00 -0.4973075E-03  0.3231582E-03 -0.4557857E-08  0.0000000E+00
         1     2      9  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.2780097E-05 -0.5555556E-04
         1     2     10 -0.3688764E-03 -0.1977289E-03  0.0000000E+00  0.0000000E+00 -0.1700914E-08  0.0000000E+00
         1     2     11  0.0000000E+00  0.0000000E+00 -0.2983845E-03  0.1938949E-03 -0.1640828E-08  0.0000000E+00
         1     2     12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1668028E-05 -0.3333333E-04
         1     2     13 -0.1229588E-03 -0.6590965E-04  0.0000000E+00  0.0000000E+00 -0.1889905E-09  0.0000000E+00
         1     2     14  0.0000000E+00  0.0000000E+00 -0.9946150E-04  0.6463164E-04 -0.1823143E-09  0.0000000E+00
         1     2     15  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.5559996E-06 -0.1111111E-04
         1     2     16  0.1229588E-03  0.6590965E-04  0.0000000E+00  0.0000000E+00 -0.1889905E-09  0.0000000E+00
         1     2     17  0.0000000E+00  0.0000000E+00  0.9946150E-04 -0.6463164E-04 -0.1823143E-09  0.0000000E+00
         1     2     18  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5559897E-06  0.1111111E-04
         1     2     19  0.3688764E-03  0.1977289E-03  0.0000000E+00  0.0000000E+00 -0.1700914E-08  0.0000000E+00
         1     2     20  0.0000000E+00  0.0000000E+00  0.2983845E-03 -0.1938949E-03 -0.1640828E-08  0.0000000E+00
         1     2     21  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1667939E-05  0.3333333E-04
         1     2     22  0.6147941E-03  0.3295482E-03  0.0000000E+00  0.0000000E+00 -0.4724761E-08  0.0000000E+00
         1     2     23  0.0000000E+00  0.0000000E+00  0.4973075E-03 -0.3231582E-03 -0.4557857E-08  0.0000000E+00
         1     2     24  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2779850E-05  0.5555556E-04
         1     2     25  0.8607117E-03  0.4613675E-03  0.0000000E+00  0.0000000E+00 -0.9260532E-08  0.0000000E+00
         1     2     26  0.0000000E+00  0.0000000E+00  0.6962305E-03 -0.4524215E-03 -0.8933399E-08  0.0000000E+00
         1     2     27  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3891720E-05  0.7777778E-04
         1     2     28  0.1106629E-02  0.5931868E-03  0.0000000E+00  0.0000000E+00 -0.1530823E-07  0.0000000E+00
         1     2     29  0.0000000E+00  0.0000000E+00  0.8951535E-03 -0.5816847E-03 -0.1476746E-07  0.0000000E+00
         1     2     30  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5003551E-05  0.1000000E-03

         1     3      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     3      1 -0.1588387E-02 -0.5926008E-03  0.0000000E+00  0.0000000E+00 -0.1186928E-04  0.0000000E+00
         1     3      2  0.1473066E-08  0.3625902E-08 -0.4225346E-03  0.5816847E-03 -0.8810550E-07  0.0000000E+00
         1     3      3  0.3550864E-06  0.8739865E-06  0.0000000E+00  0.0000000E+00 -0.2268174E-04 -0.1000000E-03
         1     3      4 -0.1235409E-02 -0.4609124E-03  0.0000000E+00  0.0000000E+00 -0.9215722E-05  0.0000000E+00
         1     3      5  0.8911140E-09  0.2193447E-08 -0.3286380E-03  0.4524215E-03 -0.5329839E-07  0.0000000E+00
         1     3      6  0.2761701E-06  0.6797552E-06  0.0000000E+00  0.0000000E+00 -0.1764104E-04 -0.7777778E-04
         1     3      7 -0.8824332E-03 -0.3292236E-03  0.0000000E+00  0.0000000E+00 -0.6571273E-05  0.0000000E+00
         1     3      8  0.4546500E-09  0.1119106E-08 -0.2347415E-03  0.3231582E-03 -0.2719306E-07  0.0000000E+00
         1     3      9  0.1972585E-06  0.4855308E-06  0.0000000E+00  0.0000000E+00 -0.1260052E-04 -0.5555556E-04
         1     3     10 -0.5294588E-03 -0.1975344E-03  0.0000000E+00  0.0000000E+00 -0.3935933E-05  0.0000000E+00
         1     3     11  0.1636740E-09  0.4028780E-09 -0.1408449E-03  0.1938949E-03 -0.9789500E-08  0.0000000E+00
         1     3     12  0.1183516E-06  0.2913133E-06  0.0000000E+00  0.0000000E+00 -0.7560175E-05 -0.3333333E-04
         1     3     13 -0.1764859E-03 -0.6584490E-04  0.0000000E+00  0.0000000E+00 -0.1309701E-05  0.0000000E+00
         1     3     14  0.1818600E-10  0.4476422E-10 -0.4694830E-04  0.6463164E-04 -0.1087722E-08  0.0000000E+00
         1     3     15  0.3944936E-07  0.9710271E-07  0.0000000E+00  0.0000000E+00 -0.2520014E-05 -0.1111111E-04
         1     3     16  0.1764855E-03  0.6584500E-04  0.0000000E+00  0.0000000E+00  0.1307424E-05  0.0000000E+00
         1     3     17  0.1818600E-10  0.4476422E-10  0.4694830E-04 -0.6463164E-04 -0.1087722E-08  0.0000000E+00
         1     3     18 -0.3944819E-07 -0.9710098E-07  0.0000000E+00  0.0000000E+00  0.2519969E-05  0.1111111E-04
         1     3     19  0.5294553E-03  0.1975353E-03  0.0000000E+00  0.0000000E+00  0.3915442E-05  0.0000000E+00
         1     3     20  0.1636740E-09  0.4028780E-09  0.1408449E-03 -0.1938949E-03 -0.9789500E-08  0.0000000E+00
         1     3     21 -0.1183411E-06 -0.2912978E-06  0.0000000E+00  0.0000000E+00  0.7559772E-05  0.3333333E-04
         1     3     22  0.8824236E-03  0.3292259E-03  0.0000000E+00  0.0000000E+00  0.6514353E-05  0.0000000E+00
         1     3     23  0.4546500E-09  0.1119106E-08  0.2347415E-03 -0.3231582E-03 -0.2719306E-07  0.0000000E+00
         1     3     24 -0.1972293E-06 -0.4854876E-06  0.0000000E+00  0.0000000E+00  0.1259940E-04  0.5555556E-04
         1     3     25  0.1235390E-02  0.4609170E-03  0.0000000E+00  0.0000000E+00  0.9104159E-05  0.0000000E+00
         1     3     26  0.8911140E-09  0.2193447E-08  0.3286380E-03 -0.4524215E-03 -0.5329839E-07  0.0000000E+00
         1     3     27 -0.2761128E-06 -0.6796706E-06  0.0000000E+00  0.0000000E+00  0.1763884E-04  0.7777778E-04
         1     3     28  0.1588356E-02  0.5926084E-03  0.0000000E+00  0.0000000E+00  0.1168486E-04  0.0000000E+00
         1     3     29  0.1473066E-08  0.3625902E-08  0.4225346E-03 -0.5816847E-03 -0.8810550E-07  0.0000000E+00
         1     3     30 -0.3549917E-06 -0.8738467E-06  0.0000000E+00  0.0000000E+00  0.2267811E-04  0.1000000E-03

         1     4      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     4      1 -0.1665425E-02 -0.5926008E-03  0.0000000E+00  0.0000000E+00 -0.1188146E-04  0.0000000E+00
         1     4      2  0.1944433E-08  0.3625902E-08 -0.3469156E-03  0.5816847E-03 -0.9984027E-07  0.0000000E+00
         1     4      3  0.4687107E-06  0.8739865E-06  0.0000000E+00  0.0000000E+00 -0.2551028E-04 -0.1000000E-03
         1     4      4 -0.1295328E-02 -0.4609124E-03  0.0000000E+00  0.0000000E+00 -0.9223089E-05  0.0000000E+00
         1     4      5  0.1176262E-08  0.2193447E-08 -0.2698232E-03  0.4524215E-03 -0.6039720E-07  0.0000000E+00
         1     4      6  0.3645419E-06  0.6797552E-06  0.0000000E+00  0.0000000E+00 -0.1984098E-04 -0.7777778E-04
         1     4      7 -0.9252323E-03 -0.3292236E-03  0.0000000E+00  0.0000000E+00 -0.6575032E-05  0.0000000E+00
         1     4      8  0.6001337E-09  0.1119106E-08 -0.1927309E-03  0.3231582E-03 -0.3081490E-07  0.0000000E+00
         1     4      9  0.2603794E-06  0.4855308E-06  0.0000000E+00  0.0000000E+00 -0.1417188E-04 -0.5555556E-04
         1     4     10 -0.5551383E-03 -0.1975344E-03  0.0000000E+00  0.0000000E+00 -0.3937286E-05  0.0000000E+00
         1     4     11  0.2160481E-09  0.4028780E-09 -0.1156386E-03  0.1938949E-03 -0.1109336E-07  0.0000000E+00
         1     4     12  0.1562230E-06  0.2913133E-06  0.0000000E+00  0.0000000E+00 -0.8502974E-05 -0.3333333E-04
         1     4     13 -0.1850457E-03 -0.6584490E-04  0.0000000E+00  0.0000000E+00 -0.1309851E-05  0.0000000E+00
         1     4     14  0.2400535E-10  0.4476422E-10 -0.3854618E-04  0.6463164E-04 -0.1232596E-08  0.0000000E+00
         1     4     15  0.5207279E-07  0.9710271E-07  0.0000000E+00  0.0000000E+00 -0.2834274E-05 -0.1111111E-04
         1     4     16  0.1850453E-03  0.6584500E-04  0.0000000E+00  0.0000000E+00  0.1307274E-05  0.0000000E+00
         1     4     17  0.2400535E-10  0.4476422E-10  0.3854618E-04 -0.6463164E-04 -0.1232596E-08  0.0000000E+00
         1     4     18 -0.5207125E-07 -0.9710098E-07  0.0000000E+00  0.0000000E+00  0.2834224E-05  0.1111111E-04
         1     4     19  0.5551349E-03  0.1975353E-03  0.0000000E+00  0.0000000E+00  0.3914089E-05  0.0000000E+00
         1     4     20  0.2160481E-09  0.4028780E-09  0.1156386E-03 -0.1938949E-03 -0.1109336E-07  0.0000000E+00
         1     4     21 -0.1562091E-06 -0.2912978E-06  0.0000000E+00  0.0000000E+00  0.8502520E-05  0.3333333E-04
         1     4     22  0.9252230E-03  0.3292259E-03  0.0000000E+00  0.0000000E+00  0.6510594E-05  0.0000000E+00
         1     4     23  0.6001337E-09  0.1119106E-08  0.1927309E-03 -0.3231582E-03 -0.3081490E-07  0.0000000E+00
         1     4     24 -0.2603408E-06 -0.4854876E-06  0.0000000E+00  0.0000000E+00  0.1417062E-04  0.5555556E-04
         1     4     25  0.1295310E-02  0.4609170E-03  0.0000000E+00  0.0000000E+00  0.9096791E-05  0.0000000E+00
         1     4     26  0.1176262E-08  0.2193447E-08  0.2698232E-03 -0.4524215E-03 -0.6039720E-07  0.0000000E+00
         1     4     27 -0.3644663E-06 -0.6796706E-06  0.0000000E+00  0.0000000E+00  0.1983851E-04  0.7777778E-04
         1     4     28  0.1665395E-02  0.5926084E-03  0.0000000E+00  0.0000000E+00  0.1167268E-04  0.0000000E+00
         1     4     29  0.1944433E-08  0.3625902E-08  0.3469156E-03 -0.5816847E-03 -0.9984027E-07  0.0000000E+00
         1     4     30 -0.4685857E-06 -0.8738467E-06  0.0000000E+00  0.0000000E+00  0.2550620E-04  0.1000000E-03

         1     5      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     5      1 -0.1675445E-02  0.3931906E-03  0.0000000E+00  0.0000000E+00 -0.1188389E-04  0.0000000E+00
         1     5      2  0.2246671E-08  0.2389232E-08 -0.2984123E-03  0.3931223E-03 -0.1061954E-06  0.0000000E+00
         1     5      3  0.5415650E-06  0.5758841E-06  0.0000000E+00  0.0000000E+00 -0.2768609E-04 -0.1000000E-03
         1     5      4 -0.1303121E-02  0.3058127E-03  0.0000000E+00  0.0000000E+00 -0.9224561E-05  0.0000000E+00
         1     5      5  0.1359097E-08  0.1445338E-08 -0.2320985E-03  0.3057618E-03 -0.6424166E-07  0.0000000E+00
         1     5      6  0.4212049E-06  0.4479046E-06  0.0000000E+00  0.0000000E+00 -0.2153324E-04 -0.7777778E-04
         1     5      7 -0.9307989E-03  0.2184361E-03  0.0000000E+00  0.0000000E+00 -0.6575783E-05  0.0000000E+00
         1     5      8  0.6934168E-09  0.7374173E-09 -0.1657847E-03  0.2184013E-03 -0.3277636E-07  0.0000000E+00
         1     5      9  0.3008518E-06  0.3199281E-06  0.0000000E+00  0.0000000E+00 -0.1538061E-04 -0.5555556E-04
         1     5     10 -0.5584783E-03  0.1310607E-03  0.0000000E+00  0.0000000E+00 -0.3937557E-05  0.0000000E+00
         1     5     11  0.2496300E-09  0.2654702E-09 -0.9947081E-04  0.1310407E-03 -0.1179949E-07  0.0000000E+00
         1     5     12  0.1805058E-06  0.1919546E-06  0.0000000E+00  0.0000000E+00 -0.9228204E-05 -0.3333333E-04
         1     5     13 -0.1861591E-03  0.4368660E-04  0.0000000E+00  0.0000000E+00 -0.1309881E-05  0.0000000E+00
         1     5     14  0.2773667E-10  0.2949669E-10 -0.3315694E-04  0.4368025E-04 -0.1311054E-08  0.0000000E+00
         1     5     15  0.6016683E-07  0.6398413E-07  0.0000000E+00  0.0000000E+00 -0.3076013E-05 -0.1111111E-04
         1     5     16  0.1861587E-03 -0.4368630E-04  0.0000000E+00  0.0000000E+00  0.1307244E-05  0.0000000E+00
         1     5     17  0.2773667E-10  0.2949669E-10  0.3315694E-04 -0.4368025E-04 -0.1311054E-08  0.0000000E+00
         1     5     18 -0.6016506E-07 -0.6398338E-07  0.0000000E+00  0.0000000E+00  0.3075959E-05  0.1111111E-04
         1     5     19  0.5584751E-03 -0.1310580E-03  0.0000000E+00  0.0000000E+00  0.3913818E-05  0.0000000E+00
         1     5     20  0.2496300E-09  0.2654702E-09  0.9947081E-04 -0.1310407E-03 -0.1179949E-07  0.0000000E+00
         1     5     21 -0.1804899E-06 -0.1919479E-06  0.0000000E+00  0.0000000E+00  0.9227711E-05  0.3333333E-04
         1     5     22  0.9307901E-03 -0.2184284E-03  0.0000000E+00  0.0000000E+00  0.6509844E-05  0.0000000E+00
         1     5     23  0.6934168E-09  0.7374173E-09  0.1657847E-03 -0.2184013E-03 -0.3277636E-07  0.0000000E+00
         1     5     24 -0.3008077E-06 -0.3199094E-06  0.0000000E+00  0.0000000E+00  0.1537925E-04  0.5555556E-04
         1     5     25  0.1303104E-02 -0.3057976E-03  0.0000000E+00  0.0000000E+00  0.9095320E-05  0.0000000E+00
         1     5     26  0.1359097E-08  0.1445338E-08  0.2320985E-03 -0.3057618E-03 -0.6424166E-07  0.0000000E+00
         1     5     27 -0.4211184E-06 -0.4478679E-06  0.0000000E+00  0.0000000E+00  0.2153056E-04  0.7777778E-04
         1     5     28  0.1675416E-02 -0.3931657E-03  0.0000000E+00  0.0000000E+00  0.1167025E-04  0.0000000E+00
         1     5     29  0.2246671E-08  0.2389232E-08  0.2984123E-03 -0.3931223E-03 -0.1061954E-06  0.0000000E+00
         1     5     30 -0.5414221E-06 -0.5758235E-06  0.0000000E+00  0.0000000E+00  0.2768166E-04  0.1000000E-03

         1     6      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     6      1 -0.1587554E-02  0.1356005E-02  0.0000000E+00  0.0000000E+00 -0.1190656E-04  0.0000000E+00
         1     6      2  0.2417617E-08  0.1012939E-08 -0.2675193E-03  0.2277591E-03 -0.1088022E-06  0.0000000E+00
         1     6      3  0.5827695E-06  0.2441263E-06  0.0000000E+00  0.0000000E+00 -0.2986189E-04 -0.1000000E-03
         1     6      4 -0.1234762E-02  0.1054667E-02  0.0000000E+00  0.0000000E+00 -0.9238277E-05  0.0000000E+00
         1     6      5  0.1462509E-08  0.6127657E-09 -0.2080706E-03  0.1771460E-03 -0.6581861E-07  0.0000000E+00
         1     6      6  0.4532523E-06  0.1898782E-06  0.0000000E+00  0.0000000E+00 -0.2322550E-04 -0.7777778E-04
         1     6      7 -0.8819714E-03  0.7533308E-03  0.0000000E+00  0.0000000E+00 -0.6582781E-05  0.0000000E+00
         1     6      8  0.7461779E-09  0.3126356E-09 -0.1486219E-03  0.1265328E-03 -0.3358093E-07  0.0000000E+00
         1     6      9  0.3237424E-06  0.1356289E-06  0.0000000E+00  0.0000000E+00 -0.1658935E-04 -0.5555556E-04
         1     6     10 -0.5291819E-03  0.4519970E-03  0.0000000E+00  0.0000000E+00 -0.3940076E-05  0.0000000E+00
         1     6     11  0.2686240E-09  0.1125488E-09 -0.8917313E-04  0.7591968E-04 -0.1208913E-07  0.0000000E+00
         1     6     12  0.1942399E-06  0.8137829E-07  0.0000000E+00  0.0000000E+00 -0.9953434E-05 -0.3333333E-04
         1     6     13 -0.1763937E-03  0.1506651E-03  0.0000000E+00  0.0000000E+00 -0.1310161E-05  0.0000000E+00
         1     6     14  0.2984711E-10  0.1250543E-10 -0.2972438E-04  0.2530656E-04 -0.1343237E-08  0.0000000E+00
         1     6     15  0.6474481E-07  0.2712641E-07  0.0000000E+00  0.0000000E+00 -0.3317752E-05 -0.1111111E-04
         1     6     16  0.1763933E-03 -0.1506646E-03  0.0000000E+00  0.0000000E+00  0.1306964E-05  0.0000000E+00
         1     6     17  0.2984711E-10  0.1250543E-10  0.2972438E-04 -0.2530656E-04 -0.1343237E-08  0.0000000E+00
         1     6     18 -0.6474297E-07 -0.2712673E-07  0.0000000E+00  0.0000000E+00  0.3317693E-05  0.1111111E-04
         1     6     19  0.5291791E-03 -0.4519924E-03  0.0000000E+00  0.0000000E+00  0.3911299E-05  0.0000000E+00
         1     6     20  0.2686240E-09  0.1125488E-09  0.8917313E-04 -0.7591968E-04 -0.1208913E-07  0.0000000E+00
         1     6     21 -0.1942234E-06 -0.8138115E-07  0.0000000E+00  0.0000000E+00  0.9952902E-05  0.3333333E-04
         1     6     22  0.8819636E-03 -0.7533182E-03  0.0000000E+00  0.0000000E+00  0.6502846E-05  0.0000000E+00
         1     6     23  0.7461779E-09  0.3126356E-09  0.1486219E-03 -0.1265328E-03 -0.3358093E-07  0.0000000E+00
         1     6     24 -0.3236964E-06 -0.1356368E-06  0.0000000E+00  0.0000000E+00  0.1658788E-04  0.5555556E-04
         1     6     25  0.1234747E-02 -0.1054642E-02  0.0000000E+00  0.0000000E+00  0.9081605E-05  0.0000000E+00
         1     6     26  0.1462509E-08  0.6127657E-09  0.2080706E-03 -0.1771460E-03 -0.6581861E-07  0.0000000E+00
         1     6     27 -0.4531621E-06 -0.1898938E-06  0.0000000E+00  0.0000000E+00  0.2322261E-04  0.7777778E-04
         1     6     28  0.1587529E-02 -0.1355964E-02  0.0000000E+00  0.0000000E+00  0.1164758E-04  0.0000000E+00
         1     6     29  0.2417617E-08  0.1012939E-08  0.2675193E-03 -0.2277591E-03 -0.1088022E-06  0.0000000E+00
         1     6     30 -0.5826205E-06 -0.2441520E-06  0.0000000E+00  0.0000000E+00  0.2985711E-04  0.1000000E-03

         1     7      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1     7      1 -0.1411273E-02  0.1356005E-02  0.0000000E+00  0.0000000E+00 -0.1197033E-04  0.0000000E+00
         1     7      2  0.2549299E-08  0.1012939E-08 -0.2379106E-03  0.2277591E-03 -0.1106013E-06  0.0000000E+00
         1     7      3  0.6145077E-06  0.2441263E-06  0.0000000E+00  0.0000000E+00 -0.3269044E-04 -0.1000000E-03
         1     7      4 -0.1097655E-02  0.1054667E-02  0.0000000E+00  0.0000000E+00 -0.9276854E-05  0.0000000E+00
